subjID,country,stimA,stimB,decision,recogA,recogB,accuracy
114,2,65,52,2,1,1,1
114,2,68,53,2,1,1,1
114,2,15,14,2,1,1,1
114,2,21,57,2,1,1,0
114,2,42,11,1,1,1,0
114,3,27,30,2,0,0,0
114,3,19,22,1,0,0,1
114,3,6,24,2,0,0,0
114,3,5,23,1,0,0,1
114,3,36,9,1,0,0,0
114,3,43,38,1,0,0,0
114,3,34,1,2,0,1,1
114,3,32,13,1,1,1,0
114,3,11,16,1,1,0,1
114,3,26,18,2,0,1,1
114,3,21,40,1,0,1,1
114,3,2,35,1,1,0,1
114,3,37,29,2,0,0,1
114,3,49,8,2,1,1,1
114,3,39,20,1,0,0,0
114,3,4,17,1,0,0,1
114,3,33,14,1,1,0,0
114,3,42,45,2,0,0,0
114,3,48,41,1,0,0,0
114,3,10,44,1,0,0,1
114,3,46,12,2,0,1,1
114,3,31,25,2,0,0,1
114,3,3,15,1,1,0,1
114,3,7,28,1,1,0,1
114,4,21,28,2,0,0,0
114,4,11,29,1,1,0,1
114,4,61,41,2,0,1,1
114,4,12,66,1,0,0,1
114,4,42,52,1,0,0,1
114,4,14,45,1,0,0,1
114,4,56,48,1,1,0,0
114,4,30,4,2,0,1,1
114,4,18,59,2,1,0,0
114,4,13,54,1,1,0,1
114,4,39,24,1,0,0,0
114,4,60,2,2,0,1,1
114,4,5,37,1,0,0,1
114,4,44,26,2,0,1,1
114,4,15,47,2,0,1,0
114,4,55,19,2,0,1,1
114,4,23,49,2,0,1,0
114,4,51,64,1,0,0,1
114,4,50,1,2,1,1,1
114,4,35,40,2,0,0,0
114,4,10,27,1,0,0,1
114,4,8,22,1,0,0,1
114,4,25,63,2,0,0,0
114,4,46,9,2,0,1,1
114,4,31,34,1,0,0,1
114,4,36,6,2,0,0,1
114,4,20,16,1,1,0,0
114,4,38,53,1,0,0,1
114,4,32,62,1,0,0,1
114,4,17,65,1,0,0,1
114,4,57,7,1,1,0,0
114,4,3,58,2,0,0,0
114,4,33,43,2,0,0,0
115,2,56,8,2,0,1,1
115,2,3,13,1,1,1,1
115,2,25,70,1,0,0,1
115,2,47,29,2,1,1,1
115,2,32,17,1,0,0,0
115,2,10,55,2,0,0,0
115,2,20,49,2,0,0,0
115,2,72,6,2,0,1,1
115,2,67,60,1,0,0,0
115,2,40,27,1,1,0,0
115,2,34,74,1,0,0,1
115,2,44,7,1,1,0,0
115,2,64,54,2,0,0,1
115,2,31,58,2,0,0,0
115,2,69,18,2,0,0,1
115,2,35,62,1,0,0,1
115,2,45,24,2,0,1,1
115,2,38,43,1,0,0,1
115,2,50,46,1,0,0,0
115,2,5,30,2,0,1,0
115,2,48,66,1,0,0,1
115,2,1,63,1,1,0,1
115,2,9,23,2,0,1,0
115,2,28,41,1,0,0,1
115,2,2,39,1,1,0,1
115,2,4,22,1,1,1,1
115,2,16,59,2,0,1,0
115,2,33,73,2,0,0,0
115,2,12,71,2,0,0,0
115,2,26,19,1,0,0,0
115,2,37,61,1,0,1,1
115,2,51,36,2,0,1,1
115,2,65,52,1,0,0,0
115,2,68,53,1,0,1,0
115,2,15,14,2,1,1,1
115,2,21,57,1,1,1,1
115,2,42,11,2,0,0,1
115,3,27,30,1,0,0,1
115,3,19,22,1,0,0,1
115,3,6,24,2,0,0,0
115,3,5,23,2,0,0,0
115,3,36,9,1,0,0,0
115,3,43,38,2,0,0,1
115,3,34,1,2,0,1,1
115,3,32,13,2,0,0,1
115,3,11,16,1,0,0,1
115,3,26,18,2,0,0,1
115,3,21,40,1,0,0,1
115,3,2,35,1,1,0,1
115,3,37,29,1,0,0,0
115,3,49,8,2,0,1,1
115,3,39,20,1,0,0,0
115,3,4,17,2,0,0,0
115,3,33,14,1,0,0,0
115,3,42,45,2,0,0,0
115,3,48,41,1,0,0,0
115,3,10,44,1,0,0,1
115,3,46,12,2,0,0,1
115,3,31,25,1,0,0,0
115,3,3,15,1,0,0,1
115,3,7,28,1,0,0,1
115,4,21,28,2,0,0,0
115,4,11,29,2,0,1,0
115,4,61,41,2,0,1,1
115,4,12,66,1,1,0,1
115,4,42,52,1,0,0,1
115,4,14,45,1,0,0,1
115,4,56,48,1,1,0,0
115,4,30,4,2,0,1,1
115,4,18,59,1,1,0,1
115,4,13,54,1,1,0,1
115,4,39,24,2,1,1,1
115,4,60,2,2,0,1,1
115,4,5,37,2,0,0,0
115,4,44,26,2,0,0,1
115,4,15,47,1,1,1,1
115,4,55,19,2,0,0,1
115,4,23,49,2,0,0,0
115,4,51,64,1,0,0,1
115,4,50,1,2,0,1,1
115,4,35,40,1,0,0,1
115,4,10,27,1,0,0,1
115,4,8,22,1,0,0,1
115,4,25,63,2,0,0,0
115,4,46,9,2,0,1,1
115,4,31,34,1,0,0,1
115,4,36,6,1,0,1,0
115,4,20,16,1,0,0,0
115,4,38,53,2,0,0,0
115,4,32,62,1,0,0,1
115,4,17,65,1,0,0,1
115,4,57,7,2,1,1,1
115,4,3,58,1,1,0,1
115,4,33,43,1,0,0,1
116,2,56,8,2,1,1,1
116,2,3,13,1,1,1,1
116,2,25,70,1,1,1,1
116,2,47,29,2,1,1,1
116,2,32,17,1,1,1,0
116,2,10,55,2,1,1,0
116,2,20,49,1,1,1,1
116,2,72,6,2,1,1,1
116,2,67,60,1,1,1,0
116,2,40,27,1,1,1,0
116,2,34,74,1,1,0,1
116,2,44,7,1,1,1,0
116,2,64,54,2,1,1,1
116,2,31,58,2,1,1,0
116,2,69,18,2,0,1,1
116,2,35,62,2,1,1,0
116,2,45,24,2,1,1,1
116,2,38,43,2,0,1,0
116,2,50,46,1,1,1,0
116,2,5,30,1,1,1,1
116,2,48,66,1,1,1,1
116,2,1,63,1,1,1,1
116,2,9,23,2,1,1,0
116,2,28,41,1,1,1,1
116,2,2,39,1,1,1,1
116,2,4,22,2,1,1,0
116,2,16,59,2,1,1,0
116,2,33,73,1,1,1,1
116,2,12,71,1,1,1,1
116,2,26,19,1,1,1,0
116,2,37,61,1,1,1,1
116,2,51,36,2,1,1,1
116,2,65,52,2,1,1,1
116,2,68,53,1,1,1,0
116,2,15,14,1,1,1,0
116,2,21,57,1,1,1,1
116,2,42,11,1,1,1,0
116,3,27,30,1,0,0,1
116,3,19,22,1,1,0,1
116,3,6,24,1,1,0,1
116,3,5,23,1,1,1,1
116,3,36,9,1,0,0,0
116,3,43,38,2,0,0,1
116,3,34,1,2,0,1,1
116,3,32,13,1,1,0,0
116,3,11,16,1,1,0,1
116,3,26,18,1,1,0,0
116,3,21,40,1,1,0,1
116,3,2,35,1,1,0,1
116,3,37,29,2,1,1,1
116,3,49,8,2,0,1,1
116,3,39,20,1,1,0,0
116,3,4,17,1,1,0,1
116,3,33,14,2,0,1,1
116,3,42,45,2,0,0,0
116,3,48,41,1,0,0,0
116,3,10,44,1,0,0,1
116,3,46,12,2,0,1,1
116,3,31,25,2,0,0,1
116,3,3,15,1,1,1,1
116,3,7,28,1,1,0,1
116,4,21,28,1,1,0,1
116,4,11,29,1,1,1,1
116,4,61,41,1,1,1,0
116,4,12,66,1,0,0,1
116,4,42,52,2,0,1,0
116,4,14,45,1,1,1,1
116,4,56,48,2,0,1,1
116,4,30,4,2,1,1,1
116,4,18,59,1,1,0,1
116,4,13,54,1,0,0,1
116,4,39,24,2,1,1,1
116,4,60,2,2,0,1,1
116,4,5,37,1,1,1,1
116,4,44,26,2,1,1,1
116,4,15,47,1,1,1,1
116,4,55,19,2,0,0,1
116,4,23,49,1,0,0,1
116,4,51,64,1,1,0,1
116,4,50,1,2,1,1,1
116,4,35,40,1,0,0,1
116,4,10,27,1,1,0,1
116,4,8,22,1,1,1,1
116,4,25,63,1,1,0,1
116,4,46,9,2,0,1,1
116,4,31,34,2,0,1,0
116,4,36,6,2,0,1,1
116,4,20,16,2,1,1,1
116,4,38,53,2,1,1,0
116,4,32,62,1,1,1,1
116,4,17,65,2,1,1,0
116,4,57,7,2,1,1,1
116,4,3,58,1,1,1,1
116,4,33,43,2,0,1,0
117,1,13,82,1,0,0,1
117,1,2,32,1,0,0,1
117,1,65,63,2,0,0,1
117,1,71,21,2,0,0,1
117,1,76,41,2,0,0,1
117,1,39,64,1,0,0,1
117,1,67,61,1,0,0,0
117,1,10,83,1,0,0,1
117,1,35,30,2,0,0,1
117,1,52,81,1,0,0,1
117,1,37,16,1,0,0,0
117,1,22,27,1,0,0,1
117,1,54,40,1,0,0,0
117,1,50,3,2,0,0,1
117,1,9,74,2,0,0,0
117,1,7,29,2,0,0,0
117,1,43,24,1,0,0,0
117,1,6,11,2,0,0,0
117,1,60,20,2,0,0,1
117,1,18,17,1,0,0,0
117,1,47,4,1,0,0,0
117,1,36,46,1,0,0,1
117,1,68,8,2,0,0,1
117,1,73,78,2,0,0,0
117,1,34,1,2,0,1,1
117,1,49,70,2,0,0,0
117,1,69,31,1,0,0,0
117,1,75,15,1,0,0,0
117,1,45,42,1,0,0,0
117,1,66,53,2,0,0,1
117,1,23,59,2,0,0,0
117,1,55,38,1,0,0,0
117,1,51,44,1,0,0,0
117,1,80,79,1,0,0,0
117,1,72,77,2,0,0,0
117,1,26,48,2,0,0,0
117,1,25,62,2,0,0,0
117,1,58,33,1,0,0,0
117,1,5,19,1,0,0,1
117,1,14,56,1,0,0,1
117,1,28,12,1,0,0,0
117,2,56,8,2,0,1,1
117,2,3,13,2,1,1,0
117,2,25,70,1,1,0,1
117,2,47,29,1,1,1,0
117,2,32,17,1,1,0,0
117,2,10,55,2,1,1,0
117,2,20,49,1,1,1,1
117,2,72,6,2,0,1,1
117,2,67,60,1,0,0,0
117,2,40,27,1,1,1,0
117,2,34,74,1,1,0,1
117,2,44,7,1,1,1,0
117,2,64,54,2,0,1,1
117,2,31,58,2,0,1,0
117,2,69,18,2,0,1,1
117,2,35,62,1,1,1,1
117,2,45,24,2,1,1,1
117,2,38,43,1,0,0,1
117,2,50,46,1,0,0,0
117,2,5,30,2,1,1,0
117,2,48,66,1,1,0,1
117,2,1,63,1,1,0,1
117,2,9,23,1,1,1,1
117,2,28,41,1,1,0,1
117,2,2,39,1,1,0,1
117,2,4,22,2,1,1,0
117,2,16,59,2,0,1,0
117,2,33,73,1,1,0,1
117,2,12,71,1,1,0,1
117,2,26,19,1,1,1,0
117,2,37,61,2,0,1,0
117,2,51,36,2,1,1,1
117,2,65,52,2,0,1,1
117,2,68,53,2,1,1,1
117,2,15,14,2,1,1,1
117,2,21,57,1,0,1,1
117,2,42,11,2,0,1,1
117,3,27,30,2,0,0,0
117,3,19,22,1,0,0,1
117,3,6,24,2,0,0,0
117,3,5,23,1,0,0,1
117,3,36,9,1,0,0,0
117,3,43,38,2,0,0,1
117,3,34,1,2,0,1,1
117,3,32,13,1,0,0,0
117,3,11,16,2,1,0,0
117,3,26,18,1,0,0,0
117,3,21,40,1,0,0,1
117,3,2,35,1,0,0,1
117,3,37,29,2,0,0,1
117,3,49,8,2,0,0,1
117,3,39,20,2,0,0,1
117,3,4,17,1,0,0,1
117,3,33,14,1,0,0,0
117,3,42,45,1,0,0,1
117,3,48,41,2,0,0,1
117,3,10,44,2,0,0,0
117,3,46,12,2,0,1,1
117,3,31,25,1,0,0,0
117,3,3,15,2,0,0,0
117,3,7,28,2,0,0,0
117,4,21,28,2,0,0,0
117,4,11,29,2,0,0,0
117,4,61,41,2,0,1,1
117,4,12,66,2,0,0,0
117,4,42,52,1,0,0,1
117,4,14,45,1,0,0,1
117,4,56,48,1,0,0,0
117,4,30,4,2,0,1,1
117,4,18,59,1,0,0,1
117,4,13,54,1,0,0,1
117,4,39,24,1,0,0,0
117,4,60,2,2,0,0,1
117,4,5,37,2,0,0,0
117,4,44,26,2,0,1,1
117,4,15,47,2,0,1,0
117,4,55,19,2,0,1,1
117,4,23,49,2,0,1,0
117,4,51,64,1,0,0,1
117,4,50,1,2,0,1,1
117,4,35,40,1,0,0,1
117,4,10,27,1,0,0,1
117,4,8,22,1,0,0,1
117,4,25,63,1,0,0,1
117,4,46,9,2,0,1,1
117,4,31,34,1,0,0,1
117,4,36,6,2,0,0,1
117,4,20,16,2,0,0,1
117,4,38,53,1,0,0,1
117,4,32,62,1,0,0,1
117,4,17,65,1,0,0,1
117,4,57,7,1,1,0,0
117,4,3,58,1,0,0,1
117,4,33,43,1,0,0,1
118,2,56,8,2,0,1,1
118,2,3,13,1,1,1,1
118,2,25,70,1,1,1,1
118,2,47,29,2,1,1,1
118,2,32,17,1,0,1,0
118,2,10,55,1,1,1,1
118,2,20,49,1,1,0,1
118,2,72,6,2,0,1,1
118,2,67,60,2,0,1,1
118,2,40,27,1,1,1,0
118,2,34,74,2,1,0,0
118,2,44,7,1,1,1,0
118,2,64,54,2,1,1,1
118,2,31,58,1,1,1,1
118,2,69,18,2,0,1,1
118,2,35,62,1,1,1,1
118,2,45,24,2,1,1,1
118,2,38,43,2,0,0,0
118,2,50,46,2,0,1,1
118,2,5,30,2,1,1,0
118,2,48,66,1,1,0,1
118,2,1,63,1,1,1,1
118,2,9,23,2,1,1,0
118,2,28,41,1,1,0,1
118,2,2,39,1,1,0,1
118,2,4,22,2,1,1,0
118,2,16,59,2,0,1,0
118,2,33,73,1,0,0,1
118,2,12,71,1,1,0,1
118,2,26,19,1,1,0,0
118,2,37,61,1,1,1,1
118,2,51,36,2,1,1,1
118,2,65,52,2,1,1,1
118,2,68,53,2,1,1,1
118,2,15,14,2,1,1,1
118,2,21,57,1,1,1,1
118,2,42,11,1,1,0,0
118,3,27,30,2,0,0,0
118,3,19,22,1,0,0,1
118,3,6,24,1,1,0,1
118,3,5,23,1,0,0,1
118,3,36,9,2,0,0,1
118,3,43,38,2,0,0,1
118,3,34,1,2,0,1,1
118,3,32,13,1,1,0,0
118,3,11,16,1,1,0,1
118,3,26,18,1,0,0,0
118,3,21,40,1,0,0,1
118,3,2,35,1,1,0,1
118,3,37,29,2,0,0,1
118,3,49,8,2,0,1,1
118,3,39,20,1,1,0,0
118,3,4,17,2,0,0,0
118,3,33,14,2,0,0,1
118,3,42,45,1,0,0,1
118,3,48,41,2,0,0,1
118,3,10,44,2,0,0,0
118,3,46,12,2,0,1,1
118,3,31,25,2,0,0,1
118,3,3,15,1,1,0,1
118,3,7,28,1,1,0,1
118,4,21,28,2,0,0,0
118,4,11,29,1,1,0,1
118,4,61,41,2,0,1,1
118,4,12,66,2,0,0,0
118,4,42,52,1,0,0,1
118,4,14,45,2,0,0,0
118,4,56,48,2,0,0,1
118,4,30,4,2,0,1,1
118,4,18,59,1,1,0,1
118,4,13,54,1,1,0,1
118,4,39,24,2,0,0,1
118,4,60,2,2,0,1,1
118,4,5,37,1,0,0,1
118,4,44,26,2,0,1,1
118,4,15,47,2,0,1,0
118,4,55,19,2,0,1,1
118,4,23,49,1,1,1,1
118,4,51,64,2,0,0,0
118,4,50,1,2,0,1,1
118,4,35,40,2,0,1,0
118,4,10,27,1,0,0,1
118,4,8,22,1,1,0,1
118,4,25,63,2,0,0,0
118,4,46,9,2,0,1,1
118,4,31,34,1,0,0,1
118,4,36,6,1,0,0,0
118,4,20,16,2,0,0,1
118,4,38,53,1,0,0,1
118,4,32,62,1,1,0,1
118,4,17,65,2,0,0,0
118,4,57,7,1,1,0,0
118,4,3,58,1,1,0,1
118,4,33,43,2,0,0,0
119,2,56,8,2,1,1,1
119,2,3,13,2,1,1,0
119,2,25,70,1,1,1,1
119,2,47,29,2,1,1,1
119,2,32,17,1,1,1,0
119,2,10,55,2,1,1,0
119,2,20,49,1,1,1,1
119,2,72,6,2,1,1,1
119,2,67,60,1,1,1,0
119,2,40,27,1,1,1,0
119,2,34,74,2,1,1,0
119,2,44,7,2,1,1,1
119,2,64,54,2,1,1,1
119,2,31,58,2,1,1,0
119,2,69,18,2,1,1,1
119,2,35,62,1,1,1,1
119,2,45,24,2,1,1,1
119,2,38,43,1,1,1,1
119,2,50,46,2,1,1,1
119,2,5,30,1,1,1,1
119,2,48,66,1,1,1,1
119,2,1,63,2,1,1,0
119,2,9,23,1,1,1,1
119,2,28,41,1,1,1,1
119,2,2,39,1,1,1,1
119,2,4,22,1,1,1,1
119,2,16,59,1,1,1,1
119,2,33,73,1,1,0,1
119,2,12,71,1,1,1,1
119,2,26,19,1,1,1,0
119,2,37,61,1,1,1,1
119,2,51,36,2,1,1,1
119,2,65,52,2,1,1,1
119,2,68,53,1,1,1,0
119,2,15,14,2,1,1,1
119,2,21,57,2,1,1,0
119,2,42,11,2,1,1,1
119,3,27,30,1,0,0,1
119,3,19,22,1,0,0,1
119,3,6,24,1,1,0,1
119,3,5,23,1,1,0,1
119,3,36,9,1,0,0,0
119,3,43,38,2,0,0,1
119,3,34,1,2,0,1,1
119,3,32,13,1,1,1,0
119,3,11,16,1,1,0,1
119,3,26,18,1,0,0,0
119,3,21,40,2,0,0,0
119,3,2,35,1,1,0,1
119,3,37,29,2,0,0,1
119,3,49,8,2,0,1,1
119,3,39,20,2,0,0,1
119,3,4,17,1,0,0,1
119,3,33,14,2,0,0,1
119,3,42,45,1,0,0,1
119,3,48,41,2,0,1,1
119,3,10,44,2,0,0,0
119,3,46,12,2,0,1,1
119,3,31,25,2,0,0,1
119,3,3,15,1,1,0,1
119,3,7,28,1,1,0,1
119,4,21,28,2,0,0,0
119,4,11,29,2,0,0,0
119,4,61,41,2,0,1,1
119,4,12,66,1,0,0,1
119,4,42,52,1,1,0,1
119,4,14,45,1,0,0,1
119,4,56,48,1,1,0,0
119,4,30,4,2,0,1,1
119,4,18,59,1,1,0,1
119,4,13,54,1,0,0,1
119,4,39,24,2,0,1,1
119,4,60,2,2,0,1,1
119,4,5,37,1,1,0,1
119,4,44,26,2,0,1,1
119,4,15,47,2,1,1,0
119,4,55,19,1,0,1,0
119,4,23,49,2,0,1,0
119,4,51,64,1,0,0,1
119,4,50,1,2,0,1,1
119,4,35,40,1,0,0,1
119,4,10,27,1,1,0,1
119,4,8,22,2,0,0,0
119,4,25,63,1,0,0,1
119,4,46,9,2,0,1,1
119,4,31,34,2,0,1,0
119,4,36,6,2,0,0,1
119,4,20,16,1,0,0,0
119,4,38,53,1,0,0,1
119,4,32,62,2,0,0,0
119,4,17,65,1,0,0,1
119,4,57,7,1,1,1,0
119,4,3,58,1,1,0,1
119,4,33,43,1,0,0,1
120,1,13,82,1,0,0,1
120,1,2,32,1,1,0,1
120,1,65,63,2,0,0,1
120,1,71,21,1,0,0,0
120,1,76,41,1,0,0,0
120,1,39,64,2,0,0,0
120,1,67,61,1,0,0,0
120,1,10,83,2,0,0,0
120,1,35,30,2,0,0,1
120,1,52,81,1,1,0,1
120,1,37,16,1,0,0,0
120,1,22,27,2,0,0,0
120,1,54,40,2,0,0,1
120,1,50,3,2,0,1,1
120,1,9,74,1,0,0,1
120,1,7,29,2,0,0,0
120,1,43,24,2,0,0,1
120,1,6,11,2,0,0,0
120,1,60,20,2,0,0,1
120,1,18,17,1,0,0,0
120,1,47,4,2,0,0,1
120,1,36,46,1,0,0,1
120,1,68,8,2,0,0,1
120,1,73,78,1,0,0,1
120,1,34,1,2,0,1,1
120,1,49,70,2,0,0,0
120,1,69,31,2,0,0,1
120,1,75,15,1,0,0,0
120,1,45,42,1,0,0,0
120,1,66,53,2,0,0,1
120,1,23,59,2,0,0,0
120,1,55,38,2,0,0,1
120,1,51,44,1,0,0,0
120,1,80,79,1,0,0,0
120,1,72,77,2,0,0,0
120,1,26,48,1,0,0,1
120,1,25,62,1,0,0,1
120,1,58,33,1,0,0,0
120,1,5,19,1,1,0,1
120,1,14,56,1,1,0,1
120,1,28,12,2,0,0,1
120,2,56,8,2,0,1,1
120,2,3,13,2,1,1,0
120,2,25,70,1,1,1,1
120,2,47,29,1,1,1,0
120,2,32,17,1,1,1,0
120,2,10,55,1,1,1,1
120,2,20,49,1,1,1,1
120,2,72,6,2,0,1,1
120,2,67,60,1,1,0,0
120,2,40,27,1,1,1,0
120,2,34,74,2,1,0,0
120,2,44,7,1,1,1,0
120,2,64,54,2,0,1,1
120,2,31,58,1,1,1,1
120,2,69,18,2,1,1,1
120,2,35,62,1,1,1,1
120,2,45,24,2,1,1,1
120,2,38,43,2,0,1,0
120,2,50,46,1,1,1,0
120,2,5,30,1,1,1,1
120,2,48,66,1,1,1,1
120,2,1,63,1,1,1,1
120,2,9,23,1,1,1,1
120,2,28,41,1,1,1,1
120,2,2,39,1,1,1,1
120,2,4,22,2,1,1,0
120,2,16,59,2,1,1,0
120,2,33,73,1,1,0,1
120,2,12,71,1,1,0,1
120,2,26,19,1,1,1,0
120,2,37,61,1,1,1,1
120,2,51,36,2,1,1,1
120,2,65,52,2,1,1,1
120,2,68,53,2,1,1,1
120,2,15,14,2,1,1,1
120,2,21,57,2,1,1,0
120,2,42,11,1,0,1,0
120,3,27,30,2,0,0,0
120,3,19,22,1,0,0,1
120,3,6,24,2,0,0,0
120,3,5,23,2,0,0,0
120,3,36,9,1,0,0,0
120,3,43,38,1,0,0,0
120,3,34,1,2,0,1,1
120,3,32,13,1,1,0,0
120,3,11,16,1,1,0,1
120,3,26,18,2,0,0,1
120,3,21,40,1,0,0,1
120,3,2,35,1,1,0,1
120,3,37,29,2,0,0,1
120,3,49,8,2,0,1,1
120,3,39,20,1,0,0,0
120,3,4,17,1,0,0,1
120,3,33,14,1,0,0,0
120,3,42,45,2,0,0,0
120,3,48,41,1,0,0,0
120,3,10,44,1,0,0,1
120,3,46,12,2,0,1,1
120,3,31,25,2,0,0,1
120,3,3,15,2,0,0,0
120,3,7,28,1,0,0,1
120,4,21,28,1,1,1,1
120,4,11,29,1,0,0,1
120,4,61,41,2,1,1,1
120,4,12,66,2,0,0,0
120,4,42,52,1,1,0,1
120,4,14,45,2,0,0,0
120,4,56,48,1,1,0,0
120,4,30,4,2,0,1,1
120,4,18,59,1,0,0,1
120,4,13,54,1,0,0,1
120,4,39,24,2,0,1,1
120,4,60,2,2,0,1,1
120,4,5,37,2,0,0,0
120,4,44,26,2,0,1,1
120,4,15,47,1,1,0,1
120,4,55,19,1,1,0,0
120,4,23,49,2,0,1,0
120,4,51,64,2,0,0,0
120,4,50,1,2,0,1,1
120,4,35,40,1,0,0,1
120,4,10,27,2,0,0,0
120,4,8,22,1,1,0,1
120,4,25,63,1,1,0,1
120,4,46,9,2,1,1,1
120,4,31,34,1,0,0,1
120,4,36,6,2,0,0,1
120,4,20,16,1,1,0,0
120,4,38,53,1,1,0,1
120,4,32,62,1,0,0,1
120,4,17,65,1,0,0,1
120,4,57,7,1,1,0,0
120,4,3,58,2,0,0,0
120,4,33,43,2,0,0,0
121,1,5,23,1,1,0,1
121,1,16,46,2,0,0,0
121,1,62,1,2,0,1,1
121,1,81,56,1,0,0,0
121,1,34,48,2,0,0,0
121,1,70,80,1,0,0,1
121,1,17,64,2,0,0,0
121,1,50,41,2,0,0,1
121,1,47,27,2,0,0,1
121,1,24,71,1,0,0,1
121,1,10,58,2,0,0,0
121,1,19,32,2,0,0,0
121,1,20,9,2,0,1,1
121,1,45,78,1,0,0,1
121,1,39,57,2,0,0,0
121,1,79,31,1,0,0,0
121,1,33,6,2,0,0,1
121,1,11,82,1,0,0,1
121,1,68,76,1,0,0,1
121,1,83,63,2,0,0,1
121,1,40,12,1,0,1,0
121,1,43,51,2,0,0,0
121,1,37,18,1,0,0,0
121,1,75,25,2,0,0,1
121,1,7,35,2,0,0,0
121,1,67,15,1,0,0,0
121,1,44,65,2,0,0,0
121,1,52,53,1,1,0,1
121,1,59,13,2,0,1,1
121,1,66,55,1,0,0,0
121,1,29,54,1,0,0,1
121,1,36,4,1,0,0,0
121,1,26,49,1,0,0,1
121,1,30,28,2,0,0,1
121,1,61,14,2,0,1,1
121,1,38,21,2,0,0,1
121,1,60,74,1,0,0,1
121,1,8,73,1,0,0,1
121,1,77,3,2,1,1,1
121,1,69,2,2,0,0,1
121,1,42,72,2,1,1,0
121,2,57,13,2,1,1,1
121,2,39,15,2,0,1,1
121,2,10,45,2,1,1,0
121,2,58,55,1,1,1,0
121,2,36,28,2,1,1,1
121,2,64,71,2,1,0,0
121,2,6,74,1,1,1,1
121,2,7,48,2,1,1,0
121,2,11,30,2,1,1,0
121,2,33,49,1,1,1,1
121,2,3,37,1,1,1,1
121,2,1,50,1,1,1,1
121,2,29,72,1,1,1,1
121,2,63,61,1,1,1,0
121,2,40,65,1,1,1,1
121,2,31,8,2,1,1,1
121,2,54,67,1,1,0,1
121,2,69,42,2,1,1,1
121,2,5,16,1,1,1,1
121,2,2,60,1,1,0,1
121,2,20,53,1,1,1,1
121,2,35,34,1,1,1,0
121,2,25,18,2,1,1,1
121,2,24,9,1,1,1,0
121,2,70,23,1,1,1,0
121,2,51,56,2,1,1,0
121,2,19,62,2,1,1,0
121,2,22,12,1,1,1,0
121,2,26,4,2,1,1,1
121,2,17,44,2,1,1,0
121,2,27,14,2,1,1,1
121,2,21,52,1,1,1,1
121,2,47,32,2,1,1,1
121,2,46,73,1,1,0,1
121,2,41,43,2,0,1,0
121,2,66,59,1,1,1,0
121,2,68,38,2,1,1,1
121,3,48,6,1,0,0,0
121,3,38,42,2,0,0,0
121,3,49,19,1,0,0,0
121,3,2,10,1,1,0,1
121,3,30,32,2,0,1,0
121,3,26,8,2,0,1,1
121,3,5,20,1,0,0,1
121,3,15,29,2,0,0,0
121,3,14,47,2,0,0,0
121,3,25,31,1,0,0,1
121,3,36,33,1,0,0,0
121,3,44,21,2,0,0,1
121,3,4,13,1,1,0,1
121,3,18,35,1,1,0,1
121,3,22,39,2,0,0,0
121,3,28,40,2,0,0,0
121,3,46,12,2,0,0,1
121,3,1,7,1,1,1,1
121,3,45,34,1,0,0,0
121,3,3,37,1,0,0,1
121,3,17,23,2,0,0,0
121,3,24,16,1,0,0,0
121,3,41,11,2,0,1,1
121,3,9,43,1,0,0,1
121,4,47,26,2,1,1,1
121,4,58,5,1,0,0,0
121,4,43,4,2,1,1,1
121,4,9,49,1,1,0,1
121,4,21,56,2,0,1,0
121,4,39,20,2,0,1,1
121,4,1,24,1,1,0,1
121,4,52,16,1,0,0,0
121,4,57,61,1,1,0,1
121,4,44,13,1,0,0,0
121,4,36,6,2,0,0,1
121,4,32,55,2,0,1,0
121,4,12,8,2,0,1,1
121,4,46,7,1,0,0,0
121,4,31,2,2,0,1,1
121,4,30,64,1,0,0,1
121,4,3,18,2,0,1,0
121,4,42,27,1,0,0,0
121,4,23,22,1,0,0,0
121,4,50,34,1,0,0,0
121,4,40,60,1,0,0,1
121,4,41,10,1,1,0,0
121,4,66,25,2,0,1,1
121,4,14,38,2,0,0,0
121,4,63,17,2,0,0,1
121,4,48,45,1,0,0,0
121,4,35,59,1,0,0,1
121,4,62,53,2,0,0,1
121,4,15,11,1,0,0,0
121,4,33,19,2,0,1,1
121,4,54,51,2,0,1,1
121,4,65,28,1,0,0,0
121,4,37,29,2,0,0,1
122,2,57,13,2,1,1,1
122,2,39,15,1,1,0,0
122,2,10,45,1,1,1,1
122,2,58,55,2,1,1,1
122,2,36,28,1,1,1,0
122,2,64,71,1,0,0,1
122,2,6,74,1,1,0,1
122,2,7,48,1,1,1,1
122,2,11,30,2,1,1,0
122,2,33,49,1,1,0,1
122,2,3,37,1,1,1,1
122,2,1,50,1,1,0,1
122,2,29,72,1,1,0,1
122,2,63,61,1,1,1,0
122,2,40,65,1,1,1,1
122,2,31,8,2,1,1,1
122,2,54,67,1,1,1,1
122,2,69,42,2,0,1,1
122,2,5,16,1,1,0,1
122,2,2,60,1,1,0,1
122,2,20,53,2,1,1,0
122,2,35,34,1,1,1,0
122,2,25,18,1,1,1,0
122,2,24,9,1,1,1,0
122,2,70,23,2,1,1,1
122,2,51,56,1,1,0,1
122,2,19,62,2,1,1,0
122,2,22,12,1,1,1,0
122,2,26,4,2,1,1,1
122,2,17,44,2,1,1,0
